,path,type,rotation,final_col
60,./boards/video0/right/2024-01-26_15;36;21;0582.png,O,1,"(18, 0)"
61,./boards/video0/right/2024-01-26_15;36;21;0715.png,O,1,"(18, 0)"
62,./boards/video0/right/2024-01-26_15;36;21;0832.png,O,1,"(18, 0)"
63,./boards/video0/right/2024-01-26_15;36;21;0949.png,O,1,"(18, 0)"
64,./boards/video0/right/2024-01-26_15;37;54;0985.png,O,1,"(18, 0)"
65,./boards/video0/right/2024-01-26_15;37;55;0335.png,O,1,"(18, 0)"
66,./boards/video0/right/2024-01-26_15;37;55;0451.png,O,1,"(18, 0)"
67,./boards/video0/right/2024-01-26_15;37;55;0568.png,O,1,"(18, 0)"
68,./boards/video0/right/2024-01-26_15;37;56;0052.png,O,1,"(18, 0)"
69,./boards/video0/right/2024-01-26_15;37;56;0187.png,O,1,"(18, 0)"
70,./boards/video0/right/2024-01-26_15;37;56;0304.png,O,1,"(18, 0)"
71,./boards/video0/right/2024-01-26_15;37;56;0439.png,O,1,"(18, 0)"
72,./boards/video0/right/2024-01-26_15;37;56;0573.png,O,1,"(18, 0)"
73,./boards/video0/right/2024-01-26_15;37;56;0708.png,O,1,"(18, 0)"
74,./boards/video0/right/2024-01-26_15;37;57;0052.png,T,3,"(18, 2)"
75,./boards/video0/right/2024-01-26_15;37;57;0186.png,T,3,"(18, 2)"
76,./boards/video0/right/2024-01-26_15;37;57;0319.png,T,3,"(18, 2)"
77,./boards/video0/right/2024-01-26_15;37;57;0454.png,T,3,"(18, 2)"
78,./boards/video0/right/2024-01-26_15;37;57;0589.png,T,3,"(18, 2)"
79,./boards/video0/right/2024-01-26_15;37;57;0724.png,T,3,"(18, 2)"
80,./boards/video0/right/2024-01-26_15;37;57;0858.png,T,3,"(18, 2)"
81,./boards/video0/right/2024-01-26_15;37;58;0201.png,O,1,"(16, 0)"
82,./boards/video0/right/2024-01-26_15;37;58;0318.png,O,1,"(16, 0)"
83,./boards/video0/right/2024-01-26_15;37;58;0437.png,O,1,"(16, 0)"
84,./boards/video0/right/2024-01-26_15;37;58;0571.png,O,1,"(16, 0)"
85,./boards/video0/right/2024-01-26_15;37;58;0705.png,O,1,"(16, 0)"
86,./boards/video0/right/2024-01-26_15;37;58;0840.png,O,1,"(16, 0)"
87,./boards/video0/right/2024-01-26_15;37;58;0974.png,O,1,"(16, 0)"
88,./boards/video0/right/2024-01-26_15;37;59;0235.png,S,2,"(17, 4)"
89,./boards/video0/right/2024-01-26_15;37;59;0352.png,S,2,"(17, 4)"
90,./boards/video0/right/2024-01-26_15;37;59;0469.png,S,2,"(17, 4)"
91,./boards/video0/right/2024-01-26_15;37;59;0586.png,S,2,"(17, 4)"
92,./boards/video0/right/2024-01-26_15;37;59;0705.png,S,2,"(17, 4)"
93,./boards/video0/right/2024-01-26_15;37;59;0839.png,S,2,"(17, 4)"
94,./boards/video0/right/2024-01-26_15;37;59;0974.png,S,2,"(17, 4)"
95,./boards/video0/right/2024-01-26_15;38;00;0108.png,S,2,"(17, 4)"
96,./boards/video0/right/2024-01-26_15;38;00;0368.png,J,3,"(18, 6)"
97,./boards/video0/right/2024-01-26_15;38;00;0504.png,J,3,"(18, 6)"
98,./boards/video0/right/2024-01-26_15;38;00;0636.png,J,3,"(18, 6)"
99,./boards/video0/right/2024-01-26_15;38;00;0772.png,J,3,"(18, 6)"
100,./boards/video0/right/2024-01-26_15;38;00;0905.png,J,3,"(18, 6)"
101,./boards/video0/right/2024-01-26_15;38;01;0040.png,J,3,"(18, 6)"
102,./boards/video0/right/2024-01-26_15;38;01;0175.png,J,3,"(18, 6)"
103,./boards/video0/right/2024-01-26_15;38;01;0534.png,I,2,"(15, 2)"
104,./boards/video0/right/2024-01-26_15;38;01;0651.png,I,2,"(15, 2)"
105,./boards/video0/right/2024-01-26_15;38;01;0769.png,I,2,"(15, 2)"
106,./boards/video0/right/2024-01-26_15;38;01;0886.png,I,2,"(15, 2)"
107,./boards/video0/right/2024-01-26_15;38;02;0021.png,I,2,"(15, 2)"
108,./boards/video0/right/2024-01-26_15;38;02;0156.png,I,2,"(15, 2)"
109,./boards/video0/right/2024-01-26_15;38;02;0290.png,I,2,"(15, 2)"
110,./boards/video0/right/2024-01-26_15;38;02;0617.png,T,4,"(15, 3)"
111,./boards/video0/right/2024-01-26_15;38;02;0735.png,T,4,"(15, 3)"
112,./boards/video0/right/2024-01-26_15;38;02;0853.png,T,4,"(15, 3)"
113,./boards/video0/right/2024-01-26_15;38;02;0988.png,T,4,"(15, 3)"
114,./boards/video0/right/2024-01-26_15;38;03;0122.png,T,4,"(15, 3)"
115,./boards/video0/right/2024-01-26_15;38;03;0257.png,T,4,"(15, 3)"
116,./boards/video0/right/2024-01-26_15;38;03;0390.png,T,4,"(15, 3)"
117,./boards/video0/right/2024-01-26_15;38;03;0652.png,O,1,"(14, 0)"
118,./boards/video0/right/2024-01-26_15;38;03;0769.png,O,1,"(14, 0)"
119,./boards/video0/right/2024-01-26_15;38;03;0886.png,O,1,"(14, 0)"
120,./boards/video0/right/2024-01-26_15;38;04;0004.png,O,1,"(14, 0)"
121,./boards/video0/right/2024-01-26_15;38;04;0122.png,O,1,"(14, 0)"
122,./boards/video0/right/2024-01-26_15;38;04;0256.png,O,1,"(14, 0)"
123,./boards/video0/right/2024-01-26_15;38;04;0617.png,I,2,"(14, 5)"
124,./boards/video0/right/2024-01-26_15;38;04;0734.png,I,2,"(14, 5)"
125,./boards/video0/right/2024-01-26_15;38;04;0852.png,I,2,"(14, 5)"
126,./boards/video0/right/2024-01-26_15;38;04;0987.png,I,2,"(14, 5)"
127,./boards/video0/right/2024-01-26_15;38;05;0122.png,I,2,"(14, 5)"
128,./boards/video0/right/2024-01-26_15;38;05;0256.png,I,2,"(14, 5)"
129,./boards/video0/right/2024-01-26_15;38;05;0390.png,I,2,"(14, 5)"
130,./boards/video0/right/2024-01-26_15;38;05;0652.png,J,1,"(14, 2)"
131,./boards/video0/right/2024-01-26_15;38;05;0767.png,J,1,"(14, 2)"
132,./boards/video0/right/2024-01-26_15;38;05;0903.png,J,1,"(14, 2)"
133,./boards/video0/right/2024-01-26_15;38;06;0020.png,J,1,"(14, 2)"
134,./boards/video0/right/2024-01-26_15;38;06;0155.png,J,1,"(14, 2)"
135,./boards/video0/right/2024-01-26_15;38;06;0290.png,J,1,"(14, 2)"
136,./boards/video0/right/2024-01-26_15;38;06;0600.png,L,4,"(11, 0)"
137,./boards/video0/right/2024-01-26_15;38;06;0718.png,L,4,"(11, 0)"
138,./boards/video0/right/2024-01-26_15;38;06;0836.png,L,4,"(11, 0)"
139,./boards/video0/right/2024-01-26_15;38;06;0970.png,L,4,"(11, 0)"
140,./boards/video0/right/2024-01-26_15;38;07;0087.png,L,4,"(11, 0)"
141,./boards/video0/right/2024-01-26_15;38;07;0518.png,J,2,"(16, 7)"
142,./boards/video0/right/2024-01-26_15;38;07;0653.png,J,2,"(16, 7)"
143,./boards/video0/right/2024-01-26_15;38;07;0787.png,J,2,"(16, 7)"
144,./boards/video0/right/2024-01-26_15;38;07;0921.png,J,2,"(16, 7)"
145,./boards/video0/right/2024-01-26_15;38;08;0056.png,J,2,"(16, 7)"
146,./boards/video0/right/2024-01-26_15;38;08;0190.png,J,2,"(16, 7)"
147,./boards/video0/right/2024-01-26_15;38;08;0324.png,J,2,"(16, 7)"
148,./boards/video0/right/2024-01-26_15;38;08;0585.png,I,2,"(14, 6)"
149,./boards/video0/right/2024-01-26_15;38;08;0701.png,I,2,"(14, 6)"
150,./boards/video0/right/2024-01-26_15;38;08;0836.png,I,2,"(14, 6)"
151,./boards/video0/right/2024-01-26_15;38;08;0953.png,I,2,"(14, 6)"
152,./boards/video0/right/2024-01-26_15;38;09;0087.png,I,2,"(14, 6)"
153,./boards/video0/right/2024-01-26_15;38;09;0223.png,I,2,"(14, 6)"
154,./boards/video0/right/2024-01-26_15;38;09;0356.png,I,2,"(14, 6)"
155,./boards/video0/right/2024-01-26_15;38;09;0652.png,S,2,"(11, 1)"
156,./boards/video0/right/2024-01-26_15;38;09;0768.png,S,2,"(11, 1)"
157,./boards/video0/right/2024-01-26_15;38;09;0886.png,S,2,"(11, 1)"
158,./boards/video0/right/2024-01-26_15;38;10;0003.png,S,2,"(11, 1)"
159,./boards/video0/right/2024-01-26_15;38;10;0138.png,S,2,"(11, 1)"
160,./boards/video0/right/2024-01-26_15;38;10;0517.png,I,2,"(14, 7)"
161,./boards/video0/right/2024-01-26_15;38;10;0635.png,I,2,"(14, 7)"
162,./boards/video0/right/2024-01-26_15;38;10;0769.png,I,2,"(14, 7)"
163,./boards/video0/right/2024-01-26_15;38;10;0904.png,I,2,"(14, 7)"
164,./boards/video0/right/2024-01-26_15;38;11;0038.png,I,2,"(14, 7)"
165,./boards/video0/right/2024-01-26_15;38;11;0173.png,I,2,"(14, 7)"
166,./boards/video0/right/2024-01-26_15;38;11;0308.png,I,2,"(14, 7)"
167,./boards/video0/right/2024-01-26_15;38;11;0602.png,Z,2,"(11, 3)"
168,./boards/video0/right/2024-01-26_15;38;11;0720.png,Z,2,"(11, 3)"
169,./boards/video0/right/2024-01-26_15;38;11;0853.png,Z,2,"(11, 3)"
170,./boards/video0/right/2024-01-26_15;38;11;0988.png,Z,2,"(11, 3)"
171,./boards/video0/right/2024-01-26_15;38;12;0123.png,Z,2,"(11, 3)"
172,./boards/video0/right/2024-01-26_15;38;12;0436.png,I,2,"(16, 9)"
173,./boards/video0/right/2024-01-26_15;38;12;0567.png,I,2,"(16, 9)"
174,./boards/video0/right/2024-01-26_15;38;12;0704.png,I,2,"(16, 9)"
175,./boards/video0/right/2024-01-26_15;38;12;0838.png,I,2,"(16, 9)"
176,./boards/video0/right/2024-01-26_15;38;12;0988.png,I,2,"(16, 9)"
177,./boards/video0/right/2024-01-26_15;38;13;0123.png,I,2,"(16, 9)"
178,./boards/video0/right/2024-01-26_15;38;13;0257.png,I,2,"(16, 9)"
179,./boards/video0/right/2024-01-26_15;38;14;0238.png,S,2,"(13, 8)"
180,./boards/video0/right/2024-01-26_15;38;14;0373.png,S,2,"(13, 8)"
181,./boards/video0/right/2024-01-26_15;38;14;0506.png,S,2,"(13, 8)"
182,./boards/video0/right/2024-01-26_15;38;14;0642.png,S,2,"(13, 8)"
183,./boards/video0/right/2024-01-26_15;38;14;0901.png,S,2,"(13, 8)"
184,./boards/video0/right/2024-01-26_15;38;15;0018.png,S,2,"(13, 8)"
185,./boards/video0/right/2024-01-26_15;38;15;0137.png,S,2,"(13, 8)"
186,./boards/video0/right/2024-01-26_15;38;15;0271.png,S,2,"(13, 8)"
187,./boards/video0/right/2024-01-26_15;38;15;0406.png,S,2,"(13, 8)"
188,./boards/video0/right/2024-01-26_15;38;15;0541.png,S,2,"(13, 8)"
189,./boards/video0/right/2024-01-26_15;38;15;0675.png,S,2,"(13, 8)"
190,./boards/video0/right/2024-01-26_15;38;16;0002.png,S,2,"(13, 8)"
191,./boards/video0/right/2024-01-26_15;38;16;0119.png,S,2,"(13, 8)"
192,./boards/video0/right/2024-01-26_15;38;16;0236.png,S,2,"(13, 8)"
193,./boards/video0/right/2024-01-26_15;38;16;0371.png,S,2,"(13, 8)"
194,./boards/video0/right/2024-01-26_15;38;16;0506.png,S,2,"(13, 8)"
195,./boards/video0/right/2024-01-26_15;38;16;0641.png,S,2,"(13, 8)"
196,./boards/video0/right/2024-01-26_15;38;16;0967.png,S,2,"(13, 8)"
197,./boards/video0/right/2024-01-26_15;38;17;0103.png,S,2,"(13, 8)"
198,./boards/video0/right/2024-01-26_15;38;17;0237.png,S,2,"(13, 8)"
199,./boards/video0/right/2024-01-26_15;38;17;0372.png,S,2,"(13, 8)"
200,./boards/video0/right/2024-01-26_15;38;17;0506.png,S,2,"(13, 8)"
201,./boards/video0/right/2024-01-26_15;38;17;0641.png,S,2,"(13, 8)"
202,./boards/video0/right/2024-01-26_15;38;18;0001.png,S,2,"(13, 8)"
203,./boards/video0/right/2024-01-26_15;38;18;0119.png,S,2,"(13, 8)"
204,./boards/video0/right/2024-01-26_15;38;18;0254.png,S,2,"(13, 8)"
205,./boards/video0/right/2024-01-26_15;38;18;0387.png,S,2,"(13, 8)"
206,./boards/video0/right/2024-01-26_15;38;18;0523.png,S,2,"(13, 8)"
207,./boards/video0/right/2024-01-26_15;38;18;0934.png,S,2,"(13, 8)"
208,./boards/video0/right/2024-01-26_15;38;19;0052.png,S,2,"(13, 8)"
209,./boards/video0/right/2024-01-26_15;38;19;0171.png,S,2,"(13, 8)"
210,./boards/video0/right/2024-01-26_15;38;19;0305.png,S,2,"(13, 8)"
211,./boards/video0/right/2024-01-26_15;38;19;0439.png,S,2,"(13, 8)"
212,./boards/video0/right/2024-01-26_15;38;19;0573.png,S,2,"(13, 8)"
213,./boards/video0/right/2024-01-26_15;38;19;0817.png,S,2,"(13, 8)"
214,./boards/video0/right/2024-01-26_15;38;19;0935.png,S,2,"(13, 8)"
215,./boards/video0/right/2024-01-26_15;38;20;0053.png,S,2,"(13, 8)"
216,./boards/video0/right/2024-01-26_15;38;20;0188.png,S,2,"(13, 8)"
217,./boards/video0/right/2024-01-26_15;38;20;0323.png,S,2,"(13, 8)"
218,./boards/video0/right/2024-01-26_15;38;20;0456.png,S,2,"(13, 8)"
219,./boards/video0/right/2024-01-26_15;38;20;0590.png,S,2,"(13, 8)"
220,./boards/video0/right/2024-01-26_15;38;20;0818.png,S,2,"(13, 8)"
221,./boards/video0/right/2024-01-26_15;38;20;0953.png,S,2,"(13, 8)"
222,./boards/video0/right/2024-01-26_15;38;21;0087.png,S,2,"(13, 8)"
223,./boards/video0/right/2024-01-26_15;38;21;0222.png,S,2,"(13, 8)"
224,./boards/video0/right/2024-01-26_15;38;21;0356.png,S,2,"(13, 8)"
225,./boards/video0/right/2024-01-26_15;38;21;0769.png,S,2,"(13, 8)"
226,./boards/video0/right/2024-01-26_15;38;21;0885.png,S,2,"(13, 8)"
227,./boards/video0/right/2024-01-26_15;38;22;0021.png,S,2,"(13, 8)"
228,./boards/video0/right/2024-01-26_15;38;22;0155.png,S,2,"(13, 8)"
229,./boards/video0/right/2024-01-26_15;38;22;0551.png,S,2,"(13, 8)"
230,./boards/video0/right/2024-01-26_15;38;22;0685.png,S,2,"(13, 8)"
231,./boards/video0/right/2024-01-26_15;38;22;0820.png,S,2,"(13, 8)"
232,./boards/video0/right/2024-01-26_15;38;22;0955.png,S,2,"(13, 8)"
233,./boards/video0/right/2024-01-26_15;38;23;0090.png,S,2,"(13, 8)"
234,./boards/video0/right/2024-01-26_15;38;23;0225.png,S,2,"(13, 8)"
235,./boards/video0/right/2024-01-26_15;38;24;0187.png,I,2,"(16, 9)"
236,./boards/video0/right/2024-01-26_15;38;24;0322.png,I,2,"(16, 9)"
237,./boards/video0/right/2024-01-26_15;38;24;0456.png,I,2,"(16, 9)"
238,./boards/video0/right/2024-01-26_15;38;25;0321.png,I,2,"(16, 9)"
239,./boards/video0/right/2024-01-26_15;38;25;0453.png,I,2,"(16, 9)"
240,./boards/video0/right/2024-01-26_15;38;25;0590.png,I,2,"(16, 9)"
241,./boards/video0/right/2024-01-26_15;38;25;0724.png,I,2,"(16, 9)"
242,./boards/video0/right/2024-01-26_15;38;26;0017.png,I,2,"(16, 9)"
243,./boards/video0/right/2024-01-26_15;38;26;0134.png,I,2,"(16, 9)"
244,./boards/video0/right/2024-01-26_15;38;26;0253.png,I,2,"(16, 9)"
245,./boards/video0/right/2024-01-26_15;38;26;0388.png,I,2,"(16, 9)"
246,./boards/video0/right/2024-01-26_15;38;26;0522.png,I,2,"(16, 9)"
247,./boards/video0/right/2024-01-26_15;38;26;0656.png,I,2,"(16, 9)"
248,./boards/video0/right/2024-01-26_15;38;26;0791.png,I,2,"(16, 9)"
249,./boards/video0/right/2024-01-26_15;38;27;0753.png,I,2,"(7, 0)"
250,./boards/video0/right/2024-01-26_15;38;27;0889.png,I,2,"(7, 0)"
251,./boards/video0/right/2024-01-26_15;38;28;0024.png,I,2,"(7, 0)"
252,./boards/video0/right/2024-01-26_15;38;28;0158.png,I,2,"(7, 0)"
253,./boards/video0/right/2024-01-26_15;38;28;0292.png,I,2,"(7, 0)"
254,./boards/video0/right/2024-01-26_15;38;28;0551.png,I,2,"(7, 0)"
255,./boards/video0/right/2024-01-26_15;38;28;0669.png,I,2,"(7, 0)"
256,./boards/video0/right/2024-01-26_15;38;28;0787.png,I,2,"(7, 0)"
257,./boards/video0/right/2024-01-26_15;38;28;0922.png,I,2,"(7, 0)"
258,./boards/video0/right/2024-01-26_15;38;29;0056.png,I,2,"(7, 0)"
259,./boards/video0/right/2024-01-26_15;38;29;0191.png,I,2,"(7, 0)"
260,./boards/video0/right/2024-01-26_15;38;29;0325.png,I,2,"(7, 0)"
261,./boards/video0/right/2024-01-26_15;38;29;0651.png,I,2,"(7, 0)"
262,./boards/video0/right/2024-01-26_15;38;29;0769.png,I,2,"(7, 0)"
263,./boards/video0/right/2024-01-26_15;38;29;0887.png,I,2,"(7, 0)"
264,./boards/video0/right/2024-01-26_15;38;30;0005.png,I,2,"(7, 0)"
265,./boards/video0/right/2024-01-26_15;38;30;0138.png,I,2,"(7, 0)"
266,./boards/video0/right/2024-01-26_15;38;30;0274.png,I,2,"(7, 0)"
267,./boards/video0/right/2024-01-26_15;38;30;0425.png,I,2,"(7, 0)"
268,./boards/video0/right/2024-01-26_15;38;30;0685.png,I,2,"(7, 0)"
269,./boards/video0/right/2024-01-26_15;38;30;0803.png,I,2,"(7, 0)"
270,./boards/video0/right/2024-01-26_15;38;30;0936.png,I,2,"(7, 0)"
271,./boards/video0/right/2024-01-26_15;38;31;0055.png,I,2,"(7, 0)"
272,./boards/video0/right/2024-01-26_15;38;31;0189.png,I,2,"(7, 0)"
273,./boards/video0/right/2024-01-26_15;38;31;0323.png,I,2,"(7, 0)"
274,./boards/video0/right/2024-01-26_15;38;31;0458.png,I,2,"(7, 0)"
275,./boards/video0/right/2024-01-26_15;38;31;0751.png,I,2,"(7, 0)"
276,./boards/video0/right/2024-01-26_15;38;31;0869.png,I,2,"(7, 0)"
277,./boards/video0/right/2024-01-26_15;38;31;0988.png,I,2,"(7, 0)"
278,./boards/video0/right/2024-01-26_15;38;32;0122.png,I,2,"(7, 0)"
279,./boards/video0/right/2024-01-26_15;38;32;0257.png,I,2,"(7, 0)"
280,./boards/video0/right/2024-01-26_15;38;32;0391.png,I,2,"(7, 0)"
281,./boards/video0/right/2024-01-26_15;38;32;0734.png,I,2,"(7, 0)"
282,./boards/video0/right/2024-01-26_15;38;32;0852.png,I,2,"(7, 0)"
283,./boards/video0/right/2024-01-26_15;38;32;0970.png,I,2,"(7, 0)"
284,./boards/video0/right/2024-01-26_15;38;33;0087.png,I,2,"(7, 0)"
285,./boards/video0/right/2024-01-26_15;38;33;0222.png,I,2,"(7, 0)"
286,./boards/video0/right/2024-01-26_15;38;33;0356.png,I,2,"(7, 0)"
287,./boards/video0/right/2024-01-26_15;38;33;0491.png,I,2,"(7, 0)"
288,./boards/video0/right/2024-01-26_15;38;33;0625.png,I,2,"(7, 0)"
289,./boards/video0/right/2024-01-26_15;38;34;0488.png,I,2,"(7, 0)"
290,./boards/video0/right/2024-01-26_15;38;34;0622.png,I,2,"(7, 0)"
291,./boards/video0/right/2024-01-26_15;38;34;0757.png,I,2,"(7, 0)"
292,./boards/video0/right/2024-01-26_15;38;34;0891.png,I,2,"(7, 0)"
293,./boards/video0/right/2024-01-26_15;38;35;0026.png,I,2,"(7, 0)"
294,./boards/video0/right/2024-01-26_15;38;35;0268.png,I,2,"(7, 0)"
295,./boards/video0/right/2024-01-26_15;38;35;0385.png,I,2,"(7, 0)"
296,./boards/video0/right/2024-01-26_15;38;35;0504.png,I,2,"(7, 0)"
297,./boards/video0/right/2024-01-26_15;38;35;0621.png,I,2,"(7, 0)"
298,./boards/video0/right/2024-01-26_15;38;35;0754.png,I,2,"(7, 0)"
299,./boards/video0/right/2024-01-26_15;38;35;0890.png,I,2,"(7, 0)"
300,./boards/video0/right/2024-01-26_15;38;36;0025.png,I,2,"(7, 0)"
301,./boards/video0/right/2024-01-26_15;38;36;0158.png,I,2,"(7, 0)"
302,./boards/video0/right/2024-01-26_15;38;36;0368.png,I,2,"(7, 0)"
303,./boards/video0/right/2024-01-26_15;38;36;0485.png,I,2,"(7, 0)"
304,./boards/video0/right/2024-01-26_15;38;36;0620.png,I,2,"(7, 0)"
305,./boards/video0/right/2024-01-26_15;38;36;0755.png,I,2,"(7, 0)"
306,./boards/video0/right/2024-01-26_15;38;36;0889.png,I,2,"(7, 0)"
307,./boards/video0/right/2024-01-26_15;38;37;0024.png,I,2,"(7, 0)"
308,./boards/video0/right/2024-01-26_15;38;37;0157.png,I,2,"(7, 0)"
309,./boards/video0/right/2024-01-26_15;38;37;0486.png,I,2,"(7, 0)"
310,./boards/video0/right/2024-01-26_15;38;37;0620.png,I,2,"(7, 0)"
311,./boards/video0/right/2024-01-26_15;38;37;0754.png,I,2,"(7, 0)"
312,./boards/video0/right/2024-01-26_15;38;37;0888.png,I,2,"(7, 0)"
313,./boards/video0/right/2024-01-26_15;38;38;0022.png,I,2,"(7, 0)"
314,./boards/video0/right/2024-01-26_15;38;38;0158.png,I,2,"(7, 0)"
315,./boards/video0/right/2024-01-26_15;38;38;0292.png,I,2,"(7, 0)"
316,./boards/video0/right/2024-01-26_15;38;38;0617.png,I,2,"(7, 0)"
317,./boards/video0/right/2024-01-26_15;38;38;0736.png,I,2,"(7, 0)"
318,./boards/video0/right/2024-01-26_15;38;38;0855.png,I,2,"(7, 0)"
319,./boards/video0/right/2024-01-26_15;38;38;0971.png,I,2,"(7, 0)"
320,./boards/video0/right/2024-01-26_15;38;39;0106.png,I,2,"(7, 0)"
321,./boards/video0/right/2024-01-26_15;38;39;0241.png,I,2,"(7, 0)"
322,./boards/video0/right/2024-01-26_15;38;39;0375.png,I,2,"(7, 0)"
323,./boards/video0/right/2024-01-26_15;38;39;0703.png,I,2,"(7, 0)"
324,./boards/video0/right/2024-01-26_15;38;39;0836.png,I,2,"(7, 0)"
325,./boards/video0/right/2024-01-26_15;38;39;0953.png,I,2,"(7, 0)"
326,./boards/video0/right/2024-01-26_15;38;40;0072.png,I,2,"(7, 0)"
327,./boards/video0/right/2024-01-26_15;38;40;0205.png,I,2,"(7, 0)"
328,./boards/video0/right/2024-01-26_15;38;40;0341.png,I,2,"(7, 0)"
329,./boards/video0/right/2024-01-26_15;38;40;0635.png,I,2,"(7, 0)"
330,./boards/video0/right/2024-01-26_15;38;40;0753.png,I,2,"(7, 0)"
331,./boards/video0/right/2024-01-26_15;38;40;0870.png,I,2,"(7, 0)"
